study,income,method,part_gender,part_age,age3cat,aged_5_to_18,aged_over_18,hh_size,student,employment,weekday,tot_contacts,tot_contacts_no_add,tot_phys,tot_nonphys,tot_dur_under_1hr,tot_dur_1hr_plus,tot_home,tot_school,tot_work,tot_work_no_additional,tot_other,prop_home,prop_school,prop_work,prop_other,prop_cont_male,prop_cont_female,prop_cont_age1,prop_cont_age2,prop_cont_age3
Luxembourg_Mossong,HIC,Diary,Female,34,2,0,1,1,0,1,1,19,19,1,18,17,2,0,0,18,18,1,0,0,.947368443,.0526315793,.8947368264,.1052631587,0,.6428571343,.3571428657
Luxembourg_Mossong,HIC,Diary,Female,77,3,0,1,1,0,0,1,2,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,1,NA,NA,NA
Luxembourg_Mossong,HIC,Diary,Female,42,2,0,1,4,0,0,1,19,19,5,14,13,6,3,0,0,0,17,.150000006,0,0,.8500000238,.2105263174,.7894737124,.200000003,.5,.3000000119
Luxembourg_Mossong,HIC,Diary,Female,52,2,0,1,3,0,1,1,89,89,29,60,63,26,2,0,85,85,3,.0222222228,0,.944444418,.0333333351,.2134831399,.7865168452,.055555556,.1111111119,.8333333135
Luxembourg_Mossong,HIC,Diary,Female,58,2,0,1,2,0,1,1,24,24,21,3,1,23,4,16,0,0,4,.1666666716,.6666666865,0,.1666666716,.5416666865,.4583333433,.8000000119,.1000000015,.1000000015
Luxembourg_Mossong,HIC,Diary,Female,54,2,0,1,2,0,0,1,20,20,7,13,18,2,7,0,0,0,13,.349999994,0,0,.6499999762,.6000000238,.400000006,0,.375,.625
Luxembourg_Mossong,HIC,Diary,Female,46,2,0,1,4,0,1,1,28,28,3,25,24,4,3,4,9,9,12,.1071428582,.1428571492,.3214285672,.4285714328,.571428597,.4285714328,.5,.277777791,.2222222239
Luxembourg_Mossong,HIC,Diary,Male,55,2,0,1,4,0,1,1,14,14,4,4,0,14,3,0,11,11,0,.2142857164,0,.7857142687,0,.7142857313,.2857142985,.1000000015,.5,.400000006
Luxembourg_Mossong,HIC,Diary,Male,8,1,1,0,4,1,0,1,16,16,5,11,6,10,3,8,0,0,5,.1875,.5,0,.3125,.75,.25,.8000000119,.1333333403,.0666666701
Luxembourg_Mossong,HIC,Diary,Female,46,2,0,1,2,0,1,NA,7,7,1,6,4,3,1,0,1,1,5,.1428571492,0,.1428571492,.7142857313,.2857142985,.7142857313,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,8,1,1,0,4,1,0,NA,28,28,26,2,1,26,5,25,0,0,7,.1351351291,.6756756902,0,.1891891956,.3214285672,.678571403,.9230769277,0,.0769230798
Luxembourg_Mossong,HIC,Diary,Male,66,3,0,1,2,0,0,1,3,3,1,2,0,3,1,0,0,0,2,.3333333433,0,0,.6666666865,.3333333433,.6666666865,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,23,2,0,1,4,1,1,1,23,23,7,16,17,6,7,2,6,6,8,.3043478131,.0869565234,.2608695626,.3478260934,.5217391253,.4782608747,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Female,57,2,0,1,2,0,0,1,1,1,0,1,0,1,1,0,0,0,1,.5,0,0,.5,1,0,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,59,2,0,1,1,0,0,1,5,5,1,4,4,1,2,0,0,0,3,.400000006,0,0,.6000000238,.200000003,.8000000119,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,29,2,0,1,1,0,1,1,48,48,15,33,43,5,0,0,48,48,0,0,0,1,0,.6458333135,.3541666567,.020833334,.3958333433,.5833333135
Luxembourg_Mossong,HIC,Diary,Female,10,1,1,0,2,1,0,1,7,7,4,3,1,6,3,4,0,0,5,.25,.3333333433,0,.4166666567,.2857142985,.7142857313,.2857142985,.2857142985,.4285714328
Luxembourg_Mossong,HIC,Diary,Female,41,2,0,1,4,0,0,1,33,33,6,23,10,19,5,1,0,0,28,.1470588297,.0294117648,0,.8235294223,.3030303121,.6969696879,.2399999946,.5600000024,.200000003
Luxembourg_Mossong,HIC,Diary,Male,32,2,0,1,2,0,1,1,32,32,13,19,19,12,2,0,14,14,17,.0606060624,0,.4242424369,.5151515007,.5483871102,.4516128898,.095238097,.7142857313,.190476194
Luxembourg_Mossong,HIC,Diary,Female,60,2,0,1,1,0,1,1,14,14,3,11,14,0,0,0,1,1,13,0,0,.0714285746,.928571403,.2142857164,.7857142687,0,.6666666865,.3333333433
Luxembourg_Mossong,HIC,Diary,Male,63,2,0,1,2,0,0,1,20,20,17,0,17,3,6,0,0,0,14,.3000000119,0,0,.6999999881,.8000000119,.200000003,.0500000007,.5,.4499999881
Luxembourg_Mossong,HIC,Diary,Male,61,2,0,1,1,0,0,0,13,13,11,2,11,2,3,0,0,0,10,.2307692319,0,0,.769230783,.4615384638,.538461566,.5,0,.5
Luxembourg_Mossong,HIC,Diary,Female,57,2,0,1,2,0,0,1,19,19,11,8,5,14,1,0,0,0,18,.0526315793,0,0,.947368443,.5789473653,.4210526347,0,0,1
Luxembourg_Mossong,HIC,Diary,Male,76,3,0,1,2,0,1,1,20,20,7,12,18,1,1,0,0,0,19,.0500000007,0,0,.9499999881,.6999999881,.3000000119,0,.1111111119,.8888888955
Luxembourg_Mossong,HIC,Diary,Female,37,2,0,1,1,0,1,1,10,10,0,10,4,6,4,0,6,6,0,.400000006,0,.6000000238,0,.5,.5,.1000000015,.6000000238,.3000000119
Luxembourg_Mossong,HIC,Diary,Female,67,3,0,1,2,0,0,1,7,7,7,0,0,7,1,0,0,0,6,.1428571492,0,0,.8571428657,.2857142985,.7142857313,.4285714328,.1428571492,.4285714328
Luxembourg_Mossong,HIC,Diary,Female,54,2,0,1,4,0,0,0,4,4,2,2,2,2,2,0,0,0,2,.5,0,0,.5,.25,.75,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Female,49,2,0,1,4,0,1,1,25,25,19,6,11,14,9,1,16,16,13,.2307692319,.025641026,.4102564156,.3333333433,.3600000143,.6399999857,.0399999991,.6000000238,.3600000143
Luxembourg_Mossong,HIC,Diary,Female,44,2,0,1,5,0,1,1,11,11,8,0,5,6,4,1,2,2,0,.571428597,.1428571492,.2857142985,0,.3636363745,.6363636255,.0909090936,.3636363745,.5454545617
Luxembourg_Mossong,HIC,Diary,Male,48,2,0,1,6,0,1,1,17,17,9,6,11,6,6,0,6,6,5,.3529411852,0,.3529411852,.2941176593,.5294117928,.470588237,0,.3529411852,.6470588446
Luxembourg_Mossong,HIC,Diary,Male,2,1,0,0,5,1,0,1,13,13,5,8,9,4,5,3,0,0,7,.3333333433,.200000003,0,.4666666687,.3076923192,.6923077106,.6666666865,.2222222239,.1111111119
Luxembourg_Mossong,HIC,Diary,Female,5,1,1,0,4,1,0,1,12,12,7,5,8,4,5,3,0,0,4,.4166666567,.25,0,.3333333433,.5,.5,.4285714328,.4285714328,.1428571492
Luxembourg_Mossong,HIC,Diary,Female,25,2,0,1,3,0,1,1,3,3,2,1,0,3,0,0,3,3,0,0,0,1,0,.3333333433,.6666666865,0,1,0
Luxembourg_Mossong,HIC,Diary,Male,36,2,0,1,4,0,1,1,14,14,6,8,11,3,5,0,4,4,9,.277777791,0,.2222222239,.5,.7142857313,.2857142985,1,0,0
Luxembourg_Mossong,HIC,Diary,Female,36,2,0,1,3,0,1,0,4,4,4,0,2,2,4,0,0,0,0,1,0,0,0,.5,.5,.25,.25,.5
Luxembourg_Mossong,HIC,Diary,Female,76,3,0,1,2,0,0,0,1,1,1,0,0,1,1,0,0,0,1,.5,0,0,.5,0,1,0,0,1
Luxembourg_Mossong,HIC,Diary,Male,30,2,0,1,3,0,1,0,7,7,2,5,5,2,4,0,0,0,3,.571428597,0,0,.4285714328,.4285714328,.571428597,.6666666865,.3333333433,0
Luxembourg_Mossong,HIC,Diary,Female,53,2,0,1,3,0,0,0,5,5,5,0,4,1,2,0,0,0,3,.400000006,0,0,.6000000238,.200000003,.8000000119,0,.200000003,.8000000119
Luxembourg_Mossong,HIC,Diary,Female,53,2,0,1,1,0,0,1,7,7,4,3,4,3,2,0,0,0,6,.25,0,0,.75,.4285714328,.571428597,.3333333433,.6666666865,0
Luxembourg_Mossong,HIC,Diary,Female,15,2,1,0,4,1,0,1,38,38,35,3,15,23,3,24,0,0,11,.0789473653,.6315789223,0,.2894736826,.5263158083,.4736842215,.1739130467,.8260869384,0
Luxembourg_Mossong,HIC,Diary,Male,35,2,0,1,3,0,1,0,7,7,2,5,5,2,2,0,0,0,5,.2857142985,0,0,.7142857313,.4285714328,.571428597,.200000003,.6000000238,.200000003
Luxembourg_Mossong,HIC,Diary,Female,31,2,0,1,4,0,0,1,15,15,12,3,5,10,9,0,0,0,6,.6000000238,0,0,.400000006,.6666666865,.3333333433,.1666666716,.6666666865,.1666666716
Luxembourg_Mossong,HIC,Diary,Male,43,2,0,1,3,1,1,1,35,35,2,32,10,25,3,19,7,7,5,.0882352963,.5588235259,.2058823556,.1470588297,.7058823705,.2941176593,.1000000015,.6999999881,.200000003
Luxembourg_Mossong,HIC,Diary,Female,51,2,0,1,3,0,0,0,15,15,11,4,7,8,4,0,0,0,12,.25,0,0,.75,.6000000238,.400000006,0,.1818181872,.8181818128
Luxembourg_Mossong,HIC,Diary,Female,44,2,0,1,3,0,0,1,7,7,0,6,2,5,2,0,0,0,5,.2857142985,0,0,.7142857313,.571428597,.4285714328,0,.571428597,.4285714328
Luxembourg_Mossong,HIC,Diary,Male,78,3,0,1,2,0,0,1,6,6,1,5,5,1,4,0,0,0,2,.6666666865,0,0,.3333333433,.1666666716,.8333333135,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Male,63,2,0,1,1,0,0,1,5,5,5,0,2,3,3,0,0,0,2,.6000000238,0,0,.400000006,.400000006,.6000000238,.200000003,.200000003,.6000000238
Luxembourg_Mossong,HIC,Diary,Female,63,2,0,1,2,0,0,0,7,7,7,0,0,7,5,0,0,0,3,.625,0,0,.375,.571428597,.4285714328,0,.6666666865,.3333333433
Luxembourg_Mossong,HIC,Diary,Female,49,2,0,1,5,0,1,1,22,22,6,16,17,5,7,0,2,2,13,.3181818128,0,.0909090936,.5909090638,.5454545617,.4545454681,.0769230798,.6923077106,.2307692319
Luxembourg_Mossong,HIC,Diary,Male,30,2,0,1,3,0,1,1,26,26,9,17,14,12,4,0,13,13,11,.1428571492,0,.4642857015,.3928571343,.6153846383,.3846153915,.2222222239,.555555582,.2222222239
Luxembourg_Mossong,HIC,Diary,Male,64,2,0,1,2,0,0,0,16,16,16,0,14,2,1,0,0,0,15,.0625,0,0,.9375,.875,.125,0,.2307692319,.769230783
Luxembourg_Mossong,HIC,Diary,Male,41,2,0,1,4,0,1,NA,28,28,6,22,25,3,3,0,6,6,16,.1199999973,0,.2399999946,.6399999857,.6428571343,.3571428657,.2857142985,.2857142985,.4285714328
Luxembourg_Mossong,HIC,Diary,Female,60,2,0,1,3,0,0,NA,12,12,4,8,7,5,7,0,0,0,5,.5833333135,0,0,.4166666567,.4166666567,.5833333135,.3000000119,.3000000119,.400000006
Luxembourg_Mossong,HIC,Diary,Male,53,2,0,1,2,0,1,0,6,6,5,1,3,3,1,0,0,0,6,.1428571492,0,0,.8571428657,.3333333433,.6666666865,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Female,14,1,1,0,4,1,0,0,16,16,14,2,0,16,4,0,0,0,12,.25,0,0,.75,.5,.5,.6875,.1875,.125
Luxembourg_Mossong,HIC,Diary,Male,26,2,0,1,2,0,1,1,9,9,5,4,7,2,2,0,0,0,7,.2222222239,0,0,.777777791,.3333333433,.6666666865,0,1,0
Luxembourg_Mossong,HIC,Diary,Male,2,1,0,0,5,1,0,1,15,15,10,5,5,10,11,2,0,0,2,.7333333492,.1333333403,0,.1333333403,.3333333433,.6666666865,.5833333135,.25,.1666666716
Luxembourg_Mossong,HIC,Diary,Female,46,2,0,1,5,0,0,1,19,19,14,5,3,16,6,0,0,0,15,.2857142985,0,0,.7142857313,.3157894611,.6842105389,0,.3846153915,.6153846383
Luxembourg_Mossong,HIC,Diary,Female,45,2,0,1,2,0,1,1,8,8,1,7,2,6,0,0,4,4,4,0,0,.5,.5,.5,.5,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Female,33,2,0,1,4,0,0,0,10,10,4,6,7,3,3,0,0,0,9,.25,0,0,.75,.6999999881,.3000000119,.400000006,.6000000238,0
Luxembourg_Mossong,HIC,Diary,Male,15,2,1,0,4,1,0,1,33,33,20,13,32,1,3,22,0,0,15,.075000003,.5500000119,0,.375,.5151515007,.4848484993,.2666666806,.7333333492,0
Luxembourg_Mossong,HIC,Diary,Female,55,2,0,1,4,0,1,1,30,30,19,0,7,19,4,21,0,0,4,.137931034,.7241379023,0,.137931034,.3333333433,.6666666865,1,0,0
Luxembourg_Mossong,HIC,Diary,Female,1,1,0,0,5,0,0,1,3,3,3,0,1,2,3,0,0,0,0,1,0,0,0,.6666666865,.3333333433,0,.3333333433,.6666666865
Luxembourg_Mossong,HIC,Diary,Male,57,2,0,1,3,0,1,1,18,18,15,3,14,4,3,0,6,6,9,.1666666716,0,.3333333433,.5,.555555582,.4444444478,.0769230798,.538461566,.3846153915
Luxembourg_Mossong,HIC,Diary,Female,12,1,1,0,4,1,0,0,5,5,4,1,1,4,5,0,0,0,0,1,0,0,0,.6000000238,.400000006,0,.6000000238,.400000006
Luxembourg_Mossong,HIC,Diary,Male,26,2,0,1,4,1,0,0,6,6,1,5,5,1,4,0,0,0,2,.6666666865,0,0,.3333333433,.5,.5,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Female,45,2,0,1,4,0,1,NA,9,9,5,4,5,4,2,0,0,0,7,.2222222239,0,0,.777777791,.555555582,.4444444478,.200000003,.400000006,.400000006
Luxembourg_Mossong,HIC,Diary,Male,60,2,0,1,2,0,0,1,13,13,5,8,8,5,5,0,0,0,8,.3846153915,0,0,.6153846383,.6923077106,.3076923192,.1538461596,.2307692319,.6153846383
Luxembourg_Mossong,HIC,Diary,Male,37,2,0,1,2,0,1,1,55,55,10,45,41,14,1,0,49,49,5,.0181818176,0,.8909090757,.0909090936,.6363636255,.3636363745,0,.6000000238,.400000006
Luxembourg_Mossong,HIC,Diary,Male,64,2,0,1,1,0,0,1,7,7,2,5,6,1,2,0,0,0,5,.2857142985,0,0,.7142857313,.4285714328,.571428597,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Female,18,2,1,0,3,1,0,1,10,10,2,8,7,3,2,0,0,0,8,.200000003,0,0,.8000000119,.6999999881,.3000000119,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Male,58,2,0,1,3,0,0,1,24,24,2,22,22,2,4,0,0,0,20,.1666666716,0,0,.8333333135,.25,.75,0,.3000000119,.6999999881
Luxembourg_Mossong,HIC,Diary,Male,2,1,0,0,5,0,0,0,9,9,8,1,2,7,7,0,0,0,2,.777777791,0,0,.2222222239,.555555582,.4444444478,.571428597,.4285714328,0
Luxembourg_Mossong,HIC,Diary,Male,52,2,0,1,3,0,1,1,12,12,3,9,12,0,2,0,3,3,7,.1666666716,0,.25,.5833333135,.4166666567,.5833333135,NA,NA,NA
Luxembourg_Mossong,HIC,Diary,Female,46,2,0,1,4,0,0,1,12,12,2,10,2,10,3,0,0,0,9,.25,0,0,.75,.25,.75,0,.4285714328,.571428597
Luxembourg_Mossong,HIC,Diary,Male,39,2,0,1,4,0,1,1,16,16,10,6,11,5,6,1,3,3,6,.375,.0625,.1875,.375,.375,.625,.6666666865,.1666666716,.1666666716
Luxembourg_Mossong,HIC,Diary,Male,49,2,0,1,4,0,1,1,55,55,7,48,35,20,5,0,22,22,28,.0909090936,0,.400000006,.5090909004,.7636363506,.2363636345,0,.5185185075,.4814814925
Luxembourg_Mossong,HIC,Diary,Female,3,1,0,0,3,0,0,1,4,4,3,1,2,2,3,0,0,0,1,.75,0,0,.25,.25,.75,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,15,2,1,0,4,1,0,0,5,5,4,1,2,3,5,0,0,0,0,1,0,0,0,.6000000238,.400000006,0,.8000000119,.200000003
Luxembourg_Mossong,HIC,Diary,Male,17,2,1,0,5,1,0,0,48,48,25,23,37,11,3,0,0,0,45,.0625,0,0,.9375,.625,.375,0,.913043499,.0869565234
Luxembourg_Mossong,HIC,Diary,Male,7,1,1,0,4,1,0,1,9,9,9,0,0,9,5,1,0,0,3,.555555582,.1111111119,0,.3333333433,.4444444478,.555555582,.5,.25,.25
Luxembourg_Mossong,HIC,Diary,Female,31,2,0,1,2,0,1,1,24,24,7,11,14,9,1,0,19,19,4,.0416666679,0,.7916666865,.1666666716,.5,.5,0,.6000000238,.400000006
Luxembourg_Mossong,HIC,Diary,Male,65,3,0,1,2,0,0,1,4,4,4,0,3,1,1,0,0,0,3,.25,0,0,.75,.25,.75,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,52,2,0,1,2,0,1,1,15,15,6,9,13,2,5,0,5,5,5,.3333333433,0,.3333333433,.3333333433,.4666666687,.5333333611,0,.4285714328,.571428597
Luxembourg_Mossong,HIC,Diary,Male,8,1,1,0,10,1,0,1,30,30,30,0,1,29,4,14,0,0,26,.0909090936,.3181818128,0,.5909090638,.8666666746,.1333333403,.8333333135,.1000000015,.0666666701
Luxembourg_Mossong,HIC,Diary,Female,64,2,0,1,2,0,0,1,10,10,3,6,9,1,7,0,0,0,3,.6999999881,0,0,.3000000119,.3000000119,.6999999881,.4285714328,.4285714328,.1428571492
Luxembourg_Mossong,HIC,Diary,Female,38,2,0,1,1,0,1,1,14,14,0,14,0,14,0,0,6,6,8,0,0,.4285714328,.571428597,.1428571492,.8571428657,NA,NA,NA
Luxembourg_Mossong,HIC,Diary,Female,13,1,1,0,6,1,1,1,36,36,10,26,18,18,5,25,1,1,7,.1315789521,.6578947306,.0263157897,.184210524,.4444444478,.555555582,.7599999905,.1599999964,.0799999982
Luxembourg_Mossong,HIC,Diary,Female,37,2,0,1,5,0,0,1,19,19,12,5,13,6,5,0,0,0,18,.2173912972,0,0,.7826086879,.5263158083,.4736842215,.1818181872,.5454545617,.2727272809
Luxembourg_Mossong,HIC,Diary,Female,48,2,0,1,4,0,0,1,31,31,27,4,26,5,3,0,0,0,28,.0967741907,0,0,.9032257795,.4838709533,.5161290169,.0909090936,.1818181872,.7272727489
Luxembourg_Mossong,HIC,Diary,Female,46,2,0,1,6,0,0,1,19,19,17,0,7,12,13,0,0,0,6,.6842105389,0,0,.3157894611,.3684210479,.6315789223,.3157894611,.4736842215,.2105263174
Luxembourg_Mossong,HIC,Diary,Male,18,2,1,0,4,1,0,0,16,16,12,4,5,11,3,13,0,0,0,.1875,.8125,0,0,.875,.125,0,.8571428657,.1428571492
Luxembourg_Mossong,HIC,Diary,Female,17,2,1,0,4,1,0,1,20,20,7,13,14,6,3,10,0,0,7,.150000006,.5,0,.349999994,.400000006,.6000000238,.0500000007,.8000000119,.150000006
Luxembourg_Mossong,HIC,Diary,Male,58,2,0,1,3,0,0,1,6,6,2,4,4,2,2,0,0,0,4,.3333333433,0,0,.6666666865,.5,.5,.3333333433,.3333333433,.3333333433
Luxembourg_Mossong,HIC,Diary,Female,40,2,0,1,5,0,0,0,6,6,4,2,2,4,4,0,0,0,2,.6666666865,0,0,.3333333433,.6666666865,.3333333433,0,.75,.25
Luxembourg_Mossong,HIC,Diary,Male,15,2,1,0,4,1,0,1,39,39,26,13,20,19,6,14,0,0,20,.150000006,.349999994,0,.5,.7948718071,.2051282078,.28125,.65625,.0625
Luxembourg_Mossong,HIC,Diary,Female,56,2,0,1,4,0,1,1,17,17,10,7,16,1,0,0,17,17,0,0,0,1,0,.6470588446,.3529411852,.0588235296,.470588237,.470588237
Luxembourg_Mossong,HIC,Diary,Female,22,2,0,1,3,0,1,1,52,52,24,28,43,9,3,0,46,46,3,.057692308,0,.8846153617,.057692308,.4615384638,.538461566,0,.3684210479,.6315789223
Luxembourg_Mossong,HIC,Diary,Female,38,2,0,1,5,0,0,1,3,3,1,2,2,1,2,0,0,0,1,.6666666865,0,0,.3333333433,.6666666865,.3333333433,0,.6666666865,.3333333433
Luxembourg_Mossong,HIC,Diary,Female,44,2,0,1,4,0,1,1,23,23,1,22,12,11,4,0,13,13,6,.1739130467,0,.5652173758,.2608695626,.2173912972,.7826086879,.2608695626,.6086956263,.1304347813
Luxembourg_Mossong,HIC,Diary,Male,15,2,1,0,4,1,0,0,41,41,23,16,4,37,17,22,0,0,15,.314814806,.407407403,0,.277777791,.6097561121,.3902438879,.2941176593,.5882353187,.1176470593
Luxembourg_Mossong,HIC,Diary,Female,26,2,0,1,2,0,1,1,8,8,1,7,0,8,1,0,7,7,0,.125,0,.875,0,.5,.5,0,.8571428657,.1428571492
Luxembourg_Mossong,HIC,Diary,Female,22,2,0,1,2,1,0,1,15,15,6,9,10,5,1,8,0,0,6,.0666666701,.5333333611,0,.400000006,.3333333433,.6666666865,.0909090936,.7272727489,.1818181872
Luxembourg_Mossong,HIC,Diary,Male,47,2,0,1,2,0,1,1,24,24,1,23,14,10,1,0,23,23,0,.0416666679,0,.9583333135,0,.8333333135,.1666666716,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,48,2,0,1,4,0,1,1,3,3,3,0,0,3,2,0,0,0,1,.6666666865,0,0,.3333333433,.3333333433,.6666666865,0,.3333333433,.6666666865
Luxembourg_Mossong,HIC,Diary,Female,33,2,0,1,4,0,1,NA,6,6,5,1,3,3,3,0,0,0,3,.5,0,0,.5,.3333333433,.6666666865,.3333333433,.3333333433,.3333333433
Luxembourg_Mossong,HIC,Diary,Male,74,3,0,1,1,0,1,1,2,2,0,2,2,0,0,0,0,0,2,0,0,0,1,0,1,NA,NA,NA
Luxembourg_Mossong,HIC,Diary,Male,58,2,0,1,2,NA,1,1,54,54,3,51,54,0,0,50,4,4,0,0,.9259259105,.0740740746,0,.629629612,.3703703582,NA,NA,NA
Luxembourg_Mossong,HIC,Diary,Female,44,2,0,1,1,0,1,1,7,7,0,7,6,1,0,0,3,3,5,0,0,.375,.625,.2857142985,.7142857313,0,.8571428657,.1428571492
Luxembourg_Mossong,HIC,Diary,Female,61,2,0,1,2,0,1,1,23,23,16,7,7,16,3,18,1,1,3,.1199999973,.7200000286,.0399999991,.1199999973,.3478260934,.6521739364,.75,.0500000007,.200000003
Luxembourg_Mossong,HIC,Diary,Female,53,2,0,1,2,0,1,1,6,6,6,0,3,3,3,0,1,1,2,.5,0,.1666666716,.3333333433,.6000000238,.400000006,0,.3333333433,.6666666865
Luxembourg_Mossong,HIC,Diary,Female,71,3,0,1,2,0,0,1,12,12,3,0,5,7,1,0,0,0,12,.0769230798,0,0,.9230769277,.4166666567,.5833333135,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,49,2,0,1,2,0,0,1,2,2,1,1,1,1,1,0,0,0,1,.5,0,0,.5,.5,.5,0,0,1
Luxembourg_Mossong,HIC,Diary,Male,63,2,0,1,3,NA,NA,0,7,7,5,2,2,5,4,0,0,0,3,.571428597,0,0,.4285714328,.4285714328,.571428597,0,.3333333433,.6666666865
Luxembourg_Mossong,HIC,Diary,Female,15,2,1,0,4,1,0,1,36,36,7,29,20,16,4,31,0,0,1,.1111111119,.8611111045,0,.027777778,.3142857254,.6857143044,.027777778,.8888888955,.0833333358
Luxembourg_Mossong,HIC,Diary,Female,61,2,0,1,3,0,0,1,17,17,9,7,1,16,8,0,0,0,9,.470588237,0,0,.5294117928,.2941176593,.7058823705,.0588235296,.3529411852,.5882353187
Luxembourg_Mossong,HIC,Diary,Female,40,2,0,1,6,0,1,0,28,28,22,6,3,25,5,0,0,0,23,.1785714328,0,0,.821428597,.5357142687,.4642857015,.2142857164,.2142857164,.571428597
Luxembourg_Mossong,HIC,Diary,Male,58,2,0,1,2,0,0,1,7,7,2,5,6,1,2,0,0,0,5,.2857142985,0,0,.7142857313,.2857142985,.7142857313,.1428571492,.571428597,.2857142985
Luxembourg_Mossong,HIC,Diary,Female,58,2,0,1,2,0,0,1,3,3,2,1,1,2,2,0,0,0,1,.6666666865,0,0,.3333333433,.3333333433,.6666666865,0,0,1
Luxembourg_Mossong,HIC,Diary,Female,25,2,0,1,4,0,1,1,22,22,22,0,6,16,3,1,14,14,3,.1428571492,.0476190485,.6666666865,.1428571492,.5500000119,.4499999881,.4545454681,.4090909064,.1363636404
Luxembourg_Mossong,HIC,Diary,Female,30,2,0,1,2,0,1,1,16,16,5,11,10,6,1,0,11,11,4,.0625,0,.6875,.25,.25,.75,0,.8000000119,.200000003
Luxembourg_Mossong,HIC,Diary,Female,52,2,0,1,5,0,0,1,4,4,4,0,0,4,4,0,0,0,0,1,0,0,0,.75,.25,.25,.5,.25
Luxembourg_Mossong,HIC,Diary,Female,41,2,0,1,4,0,0,1,6,6,5,0,1,4,6,0,0,0,0,1,0,0,0,.5,.5,.5,.25,.25
Luxembourg_Mossong,HIC,Diary,Male,5,1,1,0,4,1,0,1,13,13,13,0,4,9,6,6,0,0,1,.4615384638,.4615384638,0,.0769230798,.4615384638,.538461566,.5454545617,.2727272809,.1818181872
Luxembourg_Mossong,HIC,Diary,Male,4,1,0,0,4,1,0,1,7,7,5,2,2,5,5,0,0,0,4,.555555582,0,0,.4444444478,.2857142985,.7142857313,.400000006,.6000000238,0
Luxembourg_Mossong,HIC,Diary,Male,3,1,0,0,6,1,0,1,33,33,23,10,23,10,11,13,0,0,9,.3333333433,.3939394057,0,.2727272809,.4545454681,.5454545617,.730769217,.1538461596,.115384616
Luxembourg_Mossong,HIC,Diary,Female,1,1,0,0,3,0,0,1,15,15,12,3,8,7,7,0,0,0,10,.4117647111,0,0,.5882353187,.400000006,.6000000238,0,.6666666865,.3333333433
Luxembourg_Mossong,HIC,Diary,Female,30,2,0,1,2,0,1,1,23,23,1,22,2,21,1,21,4,4,1,.0370370373,.777777791,.1481481493,.0370370373,.4782608747,.5217391253,.7727272511,.227272734,0
Luxembourg_Mossong,HIC,Diary,Female,20,2,0,1,3,1,0,1,27,27,7,20,12,15,3,21,0,0,4,.1071428582,.75,0,.1428571492,.730769217,.269230783,.0588235296,.8235294223,.1176470593
Luxembourg_Mossong,HIC,Diary,Female,70,3,0,1,1,0,0,1,14,14,6,8,4,10,3,0,0,0,14,.1764705926,0,0,.8235294223,.4285714328,.571428597,0,.5,.5
Luxembourg_Mossong,HIC,Diary,Male,9,1,1,0,4,1,0,1,16,16,6,10,12,4,3,0,0,0,14,.1764705926,0,0,.8235294223,.5,.5,.4285714328,.2857142985,.2857142985
Luxembourg_Mossong,HIC,Diary,Female,19,2,0,1,4,1,0,1,36,36,7,29,9,27,4,32,0,0,0,.1111111119,.8888888955,0,0,.4166666567,.5833333135,NA,NA,NA
Luxembourg_Mossong,HIC,Diary,Male,62,2,0,1,2,0,0,1,10,10,4,6,5,5,3,0,0,0,7,.3000000119,0,0,.6999999881,.6000000238,.400000006,.1428571492,.2857142985,.571428597
Luxembourg_Mossong,HIC,Diary,Female,42,2,0,1,4,0,1,1,28,28,3,25,25,3,15,0,13,13,2,.5,0,.4333333373,.0666666701,.4642857015,.5357142687,.6499999762,.3000000119,.0500000007
Luxembourg_Mossong,HIC,Diary,Male,12,1,1,0,4,1,0,1,17,17,1,16,8,9,3,7,0,0,8,.1666666716,.3888888955,0,.4444444478,.5882353187,.4117647111,.7647058964,.2352941185,0
Luxembourg_Mossong,HIC,Diary,Male,75,3,0,1,2,0,0,1,12,12,1,11,7,5,2,0,0,0,10,.1666666716,0,0,.8333333135,.5833333135,.4166666567,0,.25,.75
Luxembourg_Mossong,HIC,Diary,Male,33,2,0,1,6,0,1,1,24,24,21,3,20,4,6,0,6,6,12,.25,0,.25,.5,.7083333135,.2916666567,.125,.625,.25
